Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
,160,광주광역시 북구청,420,287,2019,2019.03.21,이진행,옛길,서양화,구입,,장애인작가,1967,"어울림장애인자립생활센터 전시
북구문화센터 보관",개방불가,구두 동의 이후 회신 없음,
,161,광주광역시 북구청,421,,2019,2019.03.22,최향,파꽃은 바람에 흩날리고,서양화,구입,,중견작가,,북구장학회 기탁작품 구입,개방불가,구두 동의 이후 회신 없음,
,162,광주광역시 북구청,425,525,2019,2019.05.08,김태규,백로가족의 사랑,사진,구입,,기타,,"홍보전사과
광주전남기자회
광주전남사진기자 보도사진전",개방불가,구두 동의 이후 회신 없음,
,163,광주광역시 북구청,426,,2019,2019.05.21,한은혜,일상은 선물이다,서양화,구입,,여성작가,1974,북구청민원실 갤러리 전시,개방불가,구두 동의 이후 회신 없음,
,164,광주광역시 북구청,427,,2019,2019.5.31,박동신,열정 ,서양화,구입,,장애인작가,1960,자미갤러리 기획전,개방불가,구두 동의 이후 회신 없음,
,165,광주광역시 북구청,428,,2019,2019.06.21,박만수,꽃들의 화려함,서양화,구입,,중견작가,,백제갤러리,개방불가,구두 동의 이후 회신 없음,
,166,광주광역시 북구청,429,,2019,2019.06.21,한부철,바라보다,"서양화
(수채화)",구입,,중견작가,1970,,개방불가,구두 동의 이후 회신 없음,
,167,광주광역시 북구청,430,,2019,2019.6.24,김봉진,파도,서양화,구입,,장애인작가,1964,광주장애인미술협회 광주시립미술관 후원 전시,개방불가,구두 동의 이후 회신 없음,
,168,광주광역시 북구청,431,,2019,2019.06.24,이정자,겨울숲속,서양화,구입,,장애인작가,1968,이정철의원추전,개방불가,구두 동의 이후 회신 없음,
,169,광주광역시 북구청,432,,2019,2019.07.18,설수정,세월,한국화,구입,,여성작가,1958,북구청민원실 갤러리 전시,개방불가,구두 동의 이후 회신 없음,
,170,광주광역시 북구청,433,,2019,2019.8.13,임근재,나의 노래(장미),서양화,구입,,중견작가,1963,북구청갤러리 기획전 '자연을 품다',개방불가,구두 동의 이후 회신 없음,
,171,광주광역시 북구청,434,,2019,2019.08.27,박오순,일월오봉도,한국화(민화),구입,,여성작가,1948,"북구청갤러리 전시
북구문화센터 보관",개방불가,구두 동의 이후 회신 없음,
,172,광주광역시 북구청,435,499,2019,2019.11.04,이정옥,해바라기,서양화,구입,,장애인작가,,어울림전,제4유형,이용허락동의서 작성,
,173,광주광역시 북구청,436,,2019,2019.11.04,황인섭,맛있는 사과,서양화,구입,,장애인작가,,어울림전,개방불가,구두 동의 이후 회신 없음,
,174,광주광역시 북구청,437,,2019,2019.12.24,강동호,하늘의 눈,서양화,구입,,청년작가,,청년작가전,개방불가,구두 동의 이후 회신 없음,
,175,광주광역시 북구청,438,,2019,2019.12.24,명현철,황금나무,서양화,구입,,청년작가,,청년작가전,개방불가,구두 동의 이후 회신 없음,
,176,광주광역시 북구청,439,,2019,2019.12.24,백상옥,Rubber shoes-HUMAN,조각,구입,,청년작가,,청년작가전,개방불가,구두 동의 이후 회신 없음,
,177,광주광역시 북구청,440,,2019,2019.12.24,송영학,비나이다_희망,한국화,구입,,청년작가,,청년작가전,개방불가,구두 동의 이후 회신 없음,
,178,광주광역시 북구청,441,495,2019,2019.12.24,양병구,승리,서양화,구입,,청년작가,,청년작가전,개방불가,구두 동의 이후 회신 없음,
,179,광주광역시 북구청,442,532,2019,2019.12.24,윤성필,담한풍경 #1928,한국화,구입,,청년작가,,"청년작가전
소회의실 보관",개방불가,구두 동의 이후 회신 없음,
,180,광주광역시 북구청,443,,2019,2019.12.24,이다현,Fantasize-1,서양화,구입,,청년작가,,청년작가전,개방불가,구두 동의 이후 회신 없음,
,181,광주광역시 북구청,444,401,2019,2019.12.24,이명은,꽃이 필 시간,한국화,구입,,청년작가,,청년작가전,제4유형,이용허락동의서 작성,
,182,광주광역시 북구청,445,,2019,2019.12.24,정승원,"Zeit fur Brot #2
/ 짜이트 퓌어 브롯 #2","기타
(실크스크린)",구입,,청년작가,,청년작가전,개방불가,구두 동의 이후 회신 없음,
,183,광주광역시 북구청,446,,2020,2020.03.31,박철홍,물감 뿌려놓은 듯한 초겨울 교정,사진,구입,,기타,,"홍보전사과
광주전남기자회
광주전남사진기자 보도사진전
액자집",개방불가,구두 동의 이후 회신 없음,
,184,광주광역시 북구청,447,,2020,2020.03.31,김혜숙,dream-memory1945,서양화,구입,,여성작가,1963,한국미술협회 추천,개방불가,구두 동의 이후 회신 없음,
,185,광주광역시 북구청,448,,2020,2020.3.31,박문수,신명,한국화,구입,,중견작가,1958,금봉미술관 추천,개방불가,구두 동의 이후 회신 없음,
,186,광주광역시 북구청,449,,2020,2020.03.31,최순님,"우리 함께 오길 잘했어 
- 여행자",서양화,구입,,여성작가,1973,"한국미술협회 추천
북구 거주 여성작가",개방불가,구두 동의 이후 회신 없음,
,187,광주광역시 북구청,450,523,2020,2020.06.26,신선윤,Beautiful Things,한국화,구입,,여성작가,1972,,제4유형,이용허락동의서 작성,
,188,광주광역시 북구청,451,311,2020,2020.06.26,심강식,백운동계곡(설악산),한국화,구입,,중견작가,1961,,제4유형,이용허락동의서 작성,
,189,광주광역시 북구청,452,,2020,2020.06.26,조문현,달항아리가 있는 풍경,한국화,구입,,중견작가,1966,,개방불가,구두 동의 이후 회신 없음,
,190,광주광역시 북구청,453,,2020,2020.06.26,조현수,구담마을,서양화,구입,,중견작가,1969,,개방불가,구두 동의 이후 회신 없음,
,191,광주광역시 북구청,454,"300,340,360",2020,2020.06.26,김재균,무등이 보이는 들녘,서양화,구입,,원로작가,,,제4유형,이용허락동의서 작성,
,192,광주광역시 북구청,455,,2020,2020.06.26,양경모,빛,서양화,구입,,장애인작가,1966,,개방불가,구두 동의 이후 회신 없음,
,193,광주광역시 북구청,456,,2020,2020.06.26,양시영,앵무새,서양화,구입,,장애인작가,1999,,개방불가,구두 동의 이후 회신 없음,
,194,광주광역시 북구청,457,,2020,2020.09.29,최태용,휴식,한국화,구입,,장애인작가,,,개방불가,구두 동의 이후 회신 없음,
,195,광주광역시 북구청,458,,2020,2020.09.29,하연순,가을향기,한국화,구입,,장애인작가,,,개방불가,구두 동의 이후 회신 없음,
,196,광주광역시 북구청,459,,2020,2020.11.30,강미미,MY PLANT–40-20,서양화,구입,,여성작가,,장애인작가,개방불가,구두 동의 이후 회신 없음,
,197,광주광역시 북구청,460,,2020,2020.11.30,김경란,혼돈 속에 질서,한국화,구입,,여성작가,,장애인작가,개방불가,구두 동의 이후 회신 없음,
,198,광주광역시 북구청,461,,2020,2020.11.30,김근희,치자꽃,서양화,구입,,청년작가,,,개방불가,구두 동의 이후 회신 없음,
,199,광주광역시 북구청,462,,2020,2020.11.30,김동아,휴식,한국화,구입,,청년작가,,,개방불가,구두 동의 이후 회신 없음,
,200,광주광역시 북구청,463,,2020,2020.11.30,김연화,드림,기타,구입,,청년작가,,,개방불가,구두 동의 이후 회신 없음,
,201,광주광역시 북구청,464,533,2020,2020.11.30,김옥순,사랑스러운 양파꽃,서양화,구입,,청년작가,,,제4유형,이용허락동의서 작성,
,202,광주광역시 북구청,465,,2020,2020.11.30,김정연,봄소식,서양화,구입,,여성작가,,,개방불가,구두 동의 이후 회신 없음,
,203,광주광역시 북구청,466,,2020,2020.11.30,나은숙,휴식,한국화,구입,,여성작가,,,개방불가,구두 동의 이후 회신 없음,
,204,광주광역시 북구청,467,,2020,2020.11.30,노여운,쉬어가다,서양화,구입,,청년작가,,북구문화센터 보관,개방불가,구두 동의 이후 회신 없음,
,205,광주광역시 북구청,468,,2020,2020.11.30,박설,Unknown scenery,한국화,구입,,청년작가,,,개방불가,구두 동의 이후 회신 없음,
,206,광주광역시 북구청,469,,2020,2020.11.30,박성완,8-9골목 얼그실 입구,서양화,구입,,청년작가,,북구문화센터 보관,개방불가,구두 동의 이후 회신 없음,
,207,광주광역시 북구청,470,,2020,2020.11.30,박정일,Family(가족),서양화,구입,,청년작가,,,개방불가,구두 동의 이후 회신 없음,
,208,광주광역시 북구청,471,,2020,2020.11.30,박준세,Blue,서양화,구입,,청년작가,,,개방불가,구두 동의 이후 회신 없음,
,209,광주광역시 북구청,472,,2020,2020.11.30,성유진,십장생-천도,한국화,구입,,여성작가,,,개방불가,구두 동의 이후 회신 없음,
,210,광주광역시 북구청,473,,2020,2020.11.30,양호열,도시를 감상하다,서양화,구입,,청년작가,,북구문화센터 보관,개방불가,구두 동의 이후 회신 없음,
,211,광주광역시 북구청,474,,2020,2020.11.30,오관영,염원,서양화,구입,,청년작가,,,개방불가,구두 동의 이후 회신 없음,
,212,광주광역시 북구청,475,,2020,2020.11.30,이다애,부귀영화,서양화,구입,,청년작가,,,개방불가,구두 동의 이후 회신 없음,
,213,광주광역시 북구청,476,,2020,2020.11.30,이승희,무궁화,서양화,구입,,여성작가,,,개방불가,구두 동의 이후 회신 없음,
,214,광주광역시 북구청,477,,2020,2020.11.30,이영실,관계,한국화,구입,,청년작가,,,개방불가,구두 동의 이후 회신 없음,
,215,광주광역시 북구청,478,,2020,2020.11.30,이태희,臥遊(와유),한국화,구입,,청년작가,,이태희 010-5588-4440,개방불가,구두 동의 이후 회신 없음,
,216,광주광역시 북구청,479,,2020,2020.11.30,전정연,설산 시리즈 Ⅲ ,한국화,구입,,청년작가,,,개방불가,구두 동의 이후 회신 없음,
,217,광주광역시 북구청,480,,2020,2020.11.30,정순아,벽이야기,서양화,구입,,여성작가,,,개방불가,구두 동의 이후 회신 없음,
,218,광주광역시 북구청,481,,2020,2020.11.30,조미란,여유를 바라 보다,한국화,구입,,청년작가,,,개방불가,구두 동의 이후 회신 없음,
,219,광주광역시 북구청,482,,2020,2020.11.30,한민정,벚꽃동무,한국화,구입,,여성작가,,,개방불가,구두 동의 이후 회신 없음,
,220,광주광역시 북구청,483,,2020,2020.12.24,이유리,녹차 밭 가는 길,서양화,구입,,장애인작가,,,개방불가,구두 동의 이후 회신 없음,
,221,광주광역시 북구청,484,,2020,2020.12.24,임완숙,겨울나무,서양화,구입,,장애인작가,,,개방불가,구두 동의 이후 회신 없음,
,222,광주광역시 북구청,485,,2020,2020.12.24,정동석,정물수채화,서양화,구입,,장애인작가,,,개방불가,구두 동의 이후 회신 없음,
,223,광주광역시 북구청,486,,2020,2020.12.24,최기남,운해가 만든 그림,사진,구입,,기타,,액자집,개방불가,구두 동의 이후 회신 없음,
,224,광주광역시 북구청,487,,2020,2020.12.24,최미영,만추 ,서양화,구입,,장애인작가,,,개방불가,구두 동의 이후 회신 없음,
,225,광주광역시 북구청,488,,2021,2021.04.23.,임문철,"황홀한 가을을 그리는 
무등산 단풍",사진,구입,,,,광주전남사진기자회(구입처),개방불가,이용허락 거부,
,226,광주광역시 북구청,489,"278,370",2021,2021.05.06.,김종훈,차밭 풍경,서양화,구입,,장애인작가,,,개방불가,구두 동의 이후 회신 없음,
,227,광주광역시 북구청,490,,2021,2021.09.30.,박중규,다시 봄,서양화,구입,,장애인작가,,,개방불가,구두 동의 이후 회신 없음,
,228,광주광역시 북구청,491,,2021,2021.09.30.,최태용,메밀꽃 필무렵,"기타
(인두화)",구입,,장애인작가,,,개방불가,구두 동의 이후 회신 없음,
,229,광주광역시 북구청,492,,2021,2021.11.12.,"박성휘
(박성희)",소리숲,서양화,구입,,여성작가,,"2021 북구 문화예술인 상생페스타
- 아트나눔 소품전",개방불가,구두 동의 이후 회신 없음,
,230,광주광역시 북구청,493,,2021,2021.11.12.,신성은,머물고 싶은 곳,서양화,구입,,여성작가,,"2022 북구 문화예술인 상생페스타
- 아트나눔 소품전",개방불가,이용허락 거부,
,231,광주광역시 북구청,494,,2021,2021.11.12.,안수현,해바라기,서양화,구입,,청년작가,,"2023 북구 문화예술인 상생페스타
- 아트나눔 소품전",개방불가,연락 불가,
,232,광주광역시 북구청,495,441,2021,2021.11.12.,양병구,결실,서양화,구입,,청년작가,,"2024 북구 문화예술인 상생페스타
- 아트나눔 소품전",개방불가,구두 동의 이후 회신 없음,
,233,광주광역시 북구청,496,,2021,2021.11.12.,염순영,풀꽃도꽃이다Ⅲ,서양화,구입,,여성작가,,"2025 북구 문화예술인 상생페스타
- 아트나눔 소품전",제4유형,이용허락동의서 작성,
,234,광주광역시 북구청,497,,2021,2021.11.12.,윤세영,Dreamcatcher,한국화,구입,,여성작가,,"2026 북구 문화예술인 상생페스타
- 아트나눔 소품전",개방불가,구두 동의 이후 회신 없음,
,235,광주광역시 북구청,498,,2021,2021.11.12.,이경옥,동행-기억의 시간Ⅱ,한국화,구입,,여성작가,,"2027 북구 문화예술인 상생페스타
- 아트나눔 소품전",개방불가,구두 동의 이후 회신 없음,
,236,광주광역시 북구청,499,435,2021,2021.11.12.,이정옥,여름향기,서양화,구입,,"여성작가
장애인작가",,"2028 북구 문화예술인 상생페스타
- 아트나눔 소품전",제4유형,이용허락동의서 작성,
,237,광주광역시 북구청,500,248,2021,2021.11.12.,정정임,무등의 빛2,서양화,구입,,여성작가,,"2029 북구 문화예술인 상생페스타
- 아트나눔 소품전",개방불가,구두 동의 이후 회신 없음,
,238,광주광역시 북구청,501,,2021,2021.11.12.,주성범,달빛 여행자1,서양화,구입,,중년작가,,"2030 북구 문화예술인 상생페스타
- 아트나눔 소품전",제4유형,이용허락동의서 작성,
,239,광주광역시 북구청,502,,2021,2021.11.12.,"진허
(허진)",밥 말아 먹은 사랑 시리즈,서양화,구입,,여성작가,,"2031 북구 문화예술인 상생페스타
- 아트나눔 소품전",개방불가,구두 동의 이후 회신 없음,
,240,광주광역시 북구청,503,,2021,2021.11.12.,한승희,IN THE HOUSE,서양화,구입,,여성작가,,"2032 북구 문화예술인 상생페스타
- 아트나눔 소품전",개방불가,구두 동의 이후 회신 없음,
,241,광주광역시 북구청,504,,2021,2021.11.25.,박인숙,고향의 노래,서양화,구입,계약,원로작가,,2021 광주아트페어,개방불가,구두 동의 이후 회신 없음,
,242,광주광역시 북구청,505,,2021,2021.11.30.,김형진,맛있는 산수(쌍화탕),한국화,구입,,중견작가,,2021 광주아트페어,제4유형,이용허락동의서 작성,
,243,광주광역시 북구청,506,,2021,2021.11.30.,위진수,향(香),한국화,구입,,여성작가,,2021 광주아트페어,개방불가,구두 동의 이후 회신 없음,
,244,광주광역시 북구청,507,,2021,2021.11.30.,윤정희,숲향마을,서양화,구입,,여성작가,,2021 광주아트페어,개방불가,구두 동의 이후 회신 없음,
,245,광주광역시 북구청,508,,2021,2021.12.15.,설상호,관계,서양화,구입,,중견작가,,,제4유형,이용허락동의서 작성,
,246,광주광역시 북구청,509,,2022,2022.2.17.,김집중,광주 충효동 왕버들,한국화,구입,카드,원로작가,,무등갤러리 전시,제4유형,이용허락동의서 작성,
,247,광주광역시 북구청,510,,2022,2022.3.16.,김옥열,아침14,사진,구입,,중견작가,,양림미술관 기획초대전,제4유형,이용허락동의서 작성,
,248,광주광역시 북구청,511,,2022,2022.4.22.,정용규,빛과 희망 - 무등산,서양화,구입,계약,중년작가,,자미갤러리 기획초대전 '빛과 희망의 노래',제4유형,이용허락동의서 작성,
,249,광주광역시 북구청,512,,2022,2022.5.23.,노종희,Laveder village,서양화,구입,,"장애인작가
/여성작가",,"(사)광주장애인미술협회 창립 30주년 특별전
- 신진작가",개방불가,구두 동의 이후 회신 없음,
,250,광주광역시 북구청,513,343,2022,2022.5.30.,류현자,사모곡 21-1,한국화,구입,,"중견작가/
여성작가",,갤러리 다옴 기획초대전,제4유형,이용허락동의서 작성,
,251,광주광역시 북구청,514,,2022,2022.6.8.,김연수,어흥 ! 춘일,한국화,구입,계약,중년작가,,금봉미술관 기획초대전,개방불가,구두 동의 이후 회신 없음,
,252,광주광역시 북구청,515,,2022,2022.6.24.,류형근,드론쇼,사진,구입,,중년작가,,광주전남사진기자회,제4유형,이용허락동의서 작성,
,253,광주광역시 북구청,516,,2022,2022.6.30.,김기현,운집 달항아리,도자기,구입,계약,중년작가,,,개방불가,구두 동의 이후 회신 없음,
,254,광주광역시 북구청,517,,2022,2022.7.4.,김희소,Morethanafeeling,한국화,구입,,"청년작가
/여성작가",,청년작가 3인전 '세가지 흐름' / 북구청갤러리,제4유형,이용허락동의서 작성,
,255,광주광역시 북구청,518,325,2022,2022.8.24.,김기자,가을이 오는 풍경,서양화,구입,,"장애인작가/
여성작가",,광주장애인미술협회 교류전 / 무등갤러리,개방불가,이용허락 거부,
,256,광주광역시 북구청,519,,2022,2022.9.23.,박제희,행복을 빕니다,한국화,구입,,여성작가,,"자미갤러리 기획초대전 
'겨례 꿈을 이어가는 한국전통채색화'",개방불가,구두 동의 이후 회신 없음,
,257,광주광역시 북구청,520,"384,414",2022,2022.9.27.,전진현,幽蘭(유란),서예,구입,,청년작가,,"서예가 남초 전진현 작가 기획초대전 
/ 화순 태곳미술관 ",제4유형,이용허락동의서 작성,
,258,광주광역시 북구청,521,,2022,2022.10.9.,김다인,Everyday Birthday-6,한국화,구입,,"청년작가
/여성작가",,"아트광주 22 / 김대중컨벤션센터
: 기획전 '라이징 아티스트전'",제4유형,이용허락동의서 작성,
,259,광주광역시 북구청,522,,2022,2022.10.9.,박한빛,put distance 15,한국화,구입,,청년작가,,"아트광주 22 / 김대중컨벤션센터
: 기획전 '라이징 아티스트전'",제4유형,이용허락동의서 작성,
,260,광주광역시 북구청,523,450,2022,2022.11.2.,신선윤,환상의 세계,한국화,구입,,여성작가,,"아트광주 22 / 김대중컨벤션센터
: 갤러리 개별 구입",제4유형,이용허락동의서 작성,
,261,광주광역시 북구청,524,,2022,2022.11.2.,백현호,천지인생-行,한국화,구입,,중견작가,,"아트광주 22 / 김대중컨벤션센터
: 갤러리 개별 구입",개방불가,구두 동의 이후 회신 없음,
,262,광주광역시 북구청,525,425,2022,2022.11.4.,김태규,국조로 불리고 싶은 황새,사진,구입,,중견작가,,자연생태사진전 / 광주시청 2층 시민홀,개방불가,구두 동의 이후 회신 없음,
,263,광주광역시 북구청,527,,2022,2022.12.23.,이황희,마무리 속으로,서양화,구입,,장애인작가,,"30년의 시잔, 28개의 이름 / 컬쳐호텔 람 갤러리",개방불가,구두 동의 이후 회신 없음,
,264,광주광역시 북구청,528,,2022,2022.12.27.,김미숙,꿈을 찾아서,서양화,구입,,여성작가,,,개방불가,구두 동의 이후 회신 없음,
,265,광주광역시 북구청,529,,2023,2023.1.31.,김선희,My little hero,서양화,구입,,여성작가,,,제4유형,이용허락동의서 작성,
,266,광주광역시 북구청,530,"264,339",2023,2023.2.14.,김혁정,풀꽃이야기,서양화,구입,,원로작가,,,제4유형,이용허락동의서 작성,
,267,광주광역시 북구청,531,,2023,2023.4.1.,박은숙,맑은 날,서양화,구입,,여성작가,,,개방불가,구두 동의 이후 회신 없음,
,268,광주광역시 북구청,532,442,2023,2023.4.7.,윤성필,편집된 생태계 - 얼룩말,한국화,구입,,청년작가,,,개방불가,구두 동의 이후 회신 없음,
,269,광주광역시 북구청,533,464,2023,2023.4.19.,김옥순,My way Ⅳ,서양화,구입,계약,여성작가,,,제4유형,이용허락동의서 작성,
,270,광주광역시 북구청,534,,2023,2023.5.19.,김애리,"파란 하늘 아래
펼쳐진 코스모스",사진,구입,,,,,개방불가,구두 동의 이후 회신 없음,
,271,광주광역시 북구청,535,"297,305",2023,2023.5.19.,김진수,"비상하는 한국형 발사체
누리호의 궤적",사진,구입,,중견작가,,,제4유형,이용허락동의서 작성,
,272,광주광역시 북구청,536,,2023,2023.5.20.,이두환,좋아해04,한국화,구입,,중견작가,,,제4유형,이용허락동의서 작성,
,273,광주광역시 북구청,537,,2023,2023.5.26.,장재일,난생,서양화,구입,,장애인작가,,,개방불가,구두 동의 이후 회신 없음,
,274,광주광역시 북구청,538,,2023,2023.6.,김상현,산수유 마을,서양화,구입,계약,중견작가,,,제4유형,이용허락동의서 작성,
,275,광주광역시 북구청,539,,2023,,김미영,모로코의 향기,서양화,,,,,,개방불가,구두 동의 이후 회신 없음,
,276,광주광역시 북구청,540,,2023,,양경모,빛의 사람들,서양화,,,,,,개방불가,구두 동의 이후 회신 없음,
,277,광주광역시 북구청,541,,2023,,"진허
(허진)","내 인생의 가장 젊은 날,
오늘",서양화,,,,,,개방불가,구두 동의 이후 회신 없음,
,278,광주광역시 북구청,542,,2023,,유미란,행복바이러스,서양화,,,,,,개방불가,구두 동의 이후 회신 없음,
,279,광주광역시 북구청,543,,2023,,장용림,"목화, 바람이 지나고…",한국화,,,,,,개방불가,구두 동의 이후 회신 없음,
,280,광주광역시 북구청,544,,2023,,권예솔,클라우드 나인,한국화,,,,,,개방불가,구두 동의 이후 회신 없음,
,281,광주광역시 북구청,545,,2023,,박일광,영광의 파르페,한국화,,,,,,개방불가,구두 동의 이후 회신 없음,
